run_id,experiment_name,center,model_family,split,region,n_samples,n_unique_classes_true,macro_f1,balanced_accuracy,accuracy
20260306_185359_s2b_sel_s2b_qs_1500_control_ss11,s2b_sel_s2b_qs_1500_control_ss11,1500,catboost,cv,striatum,36,3,0.34574915824915825,0.38888888888888884,0.3888888888888889
20260306_185359_s2b_sel_s2b_qs_1500_control_ss11,s2b_sel_s2b_qs_1500_control_ss11,1500,catboost,cv,cerebellum,28,3,0.17543859649122806,0.1388888888888889,0.17857142857142858
20260306_185359_s2b_sel_s2b_qs_1500_control_ss11,s2b_sel_s2b_qs_1500_control_ss11,1500,catboost,all,cortex,54,3,0.5415366586098294,0.5555555555555555,0.5555555555555556
20260306_185359_s2b_sel_s2b_qs_1500_control_ss11,s2b_sel_s2b_qs_1500_control_ss11,1500,catboost,all,striatum,36,3,0.34574915824915825,0.38888888888888884,0.3888888888888889
20260306_185359_s2b_sel_s2b_qs_1500_control_ss11,s2b_sel_s2b_qs_1500_control_ss11,1500,catboost,all,cerebellum,28,3,0.17543859649122806,0.1388888888888889,0.17857142857142858
20260306_185500_s2b_sel_s2b_qs_1500_control_ss33,s2b_sel_s2b_qs_1500_control_ss33,1500,catboost,cv,cortex,54,3,0.5664105542154322,0.5925925925925926,0.5925925925925926
20260306_185500_s2b_sel_s2b_qs_1500_control_ss33,s2b_sel_s2b_qs_1500_control_ss33,1500,catboost,cv,striatum,36,3,0.302020202020202,0.36111111111111116,0.3611111111111111
20260306_185500_s2b_sel_s2b_qs_1500_control_ss33,s2b_sel_s2b_qs_1500_control_ss33,1500,catboost,cv,cerebellum,28,3,0.24626784352184808,0.2333333333333333,0.25
20260306_185500_s2b_sel_s2b_qs_1500_control_ss33,s2b_sel_s2b_qs_1500_control_ss33,1500,catboost,all,cortex,54,3,0.5664105542154322,0.5925925925925926,0.5925925925925926
20260306_185500_s2b_sel_s2b_qs_1500_control_ss33,s2b_sel_s2b_qs_1500_control_ss33,1500,catboost,all,striatum,36,3,0.302020202020202,0.36111111111111116,0.3611111111111111
20260306_185500_s2b_sel_s2b_qs_1500_control_ss33,s2b_sel_s2b_qs_1500_control_ss33,1500,catboost,all,cerebellum,28,3,0.24626784352184808,0.2333333333333333,0.25
20260306_185508_s2b_sel_s2b_qs_1500_despike_on_ss11,s2b_sel_s2b_qs_1500_despike_on_ss11,1500,catboost,cv,cortex,54,3,0.5210192561635686,0.5370370370370371,0.5370370370370371
20260306_185508_s2b_sel_s2b_qs_1500_despike_on_ss11,s2b_sel_s2b_qs_1500_despike_on_ss11,1500,catboost,cv,striatum,36,3,0.29292929292929293,0.36111111111111116,0.3611111111111111
20260306_185508_s2b_sel_s2b_qs_1500_despike_on_ss11,s2b_sel_s2b_qs_1500_despike_on_ss11,1500,catboost,cv,cerebellum,28,3,0.11764705882352942,0.08333333333333333,0.10714285714285714
20260306_185508_s2b_sel_s2b_qs_1500_despike_on_ss11,s2b_sel_s2b_qs_1500_despike_on_ss11,1500,catboost,all,cortex,54,3,0.5210192561635686,0.5370370370370371,0.5370370370370371
20260306_185508_s2b_sel_s2b_qs_1500_despike_on_ss11,s2b_sel_s2b_qs_1500_despike_on_ss11,1500,catboost,all,striatum,36,3,0.29292929292929293,0.36111111111111116,0.3611111111111111
20260306_185508_s2b_sel_s2b_qs_1500_despike_on_ss11,s2b_sel_s2b_qs_1500_despike_on_ss11,1500,catboost,all,cerebellum,28,3,0.11764705882352942,0.08333333333333333,0.10714285714285714
20260306_185559_s2b_sel_s2b_qs_1500_despike_on_ss22,s2b_sel_s2b_qs_1500_despike_on_ss22,1500,catboost,cv,cortex,54,3,0.6029767167698202,0.6296296296296297,0.6296296296296297
20260306_185559_s2b_sel_s2b_qs_1500_despike_on_ss22,s2b_sel_s2b_qs_1500_despike_on_ss22,1500,catboost,cv,striatum,36,3,0.3699914748508099,0.4444444444444445,0.4444444444444444
20260306_185559_s2b_sel_s2b_qs_1500_despike_on_ss22,s2b_sel_s2b_qs_1500_despike_on_ss22,1500,catboost,cv,cerebellum,28,3,0.09999999999999999,0.08333333333333333,0.10714285714285714
20260306_185559_s2b_sel_s2b_qs_1500_despike_on_ss22,s2b_sel_s2b_qs_1500_despike_on_ss22,1500,catboost,all,cortex,54,3,0.6029767167698202,0.6296296296296297,0.6296296296296297
20260306_185559_s2b_sel_s2b_qs_1500_despike_on_ss22,s2b_sel_s2b_qs_1500_despike_on_ss22,1500,catboost,all,striatum,36,3,0.3699914748508099,0.4444444444444445,0.4444444444444444
20260306_185559_s2b_sel_s2b_qs_1500_despike_on_ss22,s2b_sel_s2b_qs_1500_despike_on_ss22,1500,catboost,all,cerebellum,28,3,0.09999999999999999,0.08333333333333333,0.10714285714285714
20260306_185605_s2b_sel_s2b_qs_1500_despike_on_ss33,s2b_sel_s2b_qs_1500_despike_on_ss33,1500,catboost,cv,cortex,54,3,0.5285714285714286,0.5555555555555555,0.5555555555555556
20260306_185605_s2b_sel_s2b_qs_1500_despike_on_ss33,s2b_sel_s2b_qs_1500_despike_on_ss33,1500,catboost,cv,striatum,36,3,0.3333333333333333,0.3611111111111111,0.3611111111111111
20260306_185605_s2b_sel_s2b_qs_1500_despike_on_ss33,s2b_sel_s2b_qs_1500_despike_on_ss33,1500,catboost,cv,cerebellum,28,3,0.29365079365079366,0.26666666666666666,0.2857142857142857
20260306_185605_s2b_sel_s2b_qs_1500_despike_on_ss33,s2b_sel_s2b_qs_1500_despike_on_ss33,1500,catboost,all,cortex,54,3,0.5285714285714286,0.5555555555555555,0.5555555555555556
20260306_185605_s2b_sel_s2b_qs_1500_despike_on_ss33,s2b_sel_s2b_qs_1500_despike_on_ss33,1500,catboost,all,striatum,36,3,0.3333333333333333,0.3611111111111111,0.3611111111111111
20260306_185605_s2b_sel_s2b_qs_1500_despike_on_ss33,s2b_sel_s2b_qs_1500_despike_on_ss33,1500,catboost,all,cerebellum,28,3,0.29365079365079366,0.26666666666666666,0.2857142857142857
20260306_185723_s2b_sel_s2b_qs_2900_control_ss11,s2b_sel_s2b_qs_2900_control_ss11,2900,logreg,cv,cortex,54,3,0.4375,0.4444444444444445,0.4444444444444444
20260306_185723_s2b_sel_s2b_qs_2900_control_ss11,s2b_sel_s2b_qs_2900_control_ss11,2900,logreg,cv,striatum,36,3,0.3156780840991367,0.3611111111111111,0.3611111111111111
20260306_185723_s2b_sel_s2b_qs_2900_control_ss11,s2b_sel_s2b_qs_2900_control_ss11,2900,logreg,cv,cerebellum,28,3,0.13756613756613756,0.16666666666666666,0.14285714285714285
20260306_185723_s2b_sel_s2b_qs_2900_control_ss11,s2b_sel_s2b_qs_2900_control_ss11,2900,logreg,all,cortex,54,3,0.4375,0.4444444444444445,0.4444444444444444
20260306_185723_s2b_sel_s2b_qs_2900_control_ss11,s2b_sel_s2b_qs_2900_control_ss11,2900,logreg,all,striatum,36,3,0.3156780840991367,0.3611111111111111,0.3611111111111111
20260306_185723_s2b_sel_s2b_qs_2900_control_ss11,s2b_sel_s2b_qs_2900_control_ss11,2900,logreg,all,cerebellum,28,3,0.13756613756613756,0.16666666666666666,0.14285714285714285
20260306_185727_s2b_sel_s2b_qs_2900_control_ss22,s2b_sel_s2b_qs_2900_control_ss22,2900,logreg,cv,cortex,54,3,0.4991958449530049,0.5185185185185185,0.5185185185185185
20260306_185727_s2b_sel_s2b_qs_2900_control_ss22,s2b_sel_s2b_qs_2900_control_ss22,2900,logreg,cv,striatum,36,3,0.491285403050109,0.5,0.5
20260306_185727_s2b_sel_s2b_qs_2900_control_ss22,s2b_sel_s2b_qs_2900_control_ss22,2900,logreg,cv,cerebellum,28,3,0.13468013468013468,0.16666666666666666,0.14285714285714285
20260306_185727_s2b_sel_s2b_qs_2900_control_ss22,s2b_sel_s2b_qs_2900_control_ss22,2900,logreg,all,cortex,54,3,0.4991958449530049,0.5185185185185185,0.5185185185185185
20260306_185727_s2b_sel_s2b_qs_2900_control_ss22,s2b_sel_s2b_qs_2900_control_ss22,2900,logreg,all,striatum,36,3,0.491285403050109,0.5,0.5
20260306_185727_s2b_sel_s2b_qs_2900_control_ss22,s2b_sel_s2b_qs_2900_control_ss22,2900,logreg,all,cerebellum,28,3,0.13468013468013468,0.16666666666666666,0.14285714285714285
20260306_185741_s2b_sel_s2b_qs_2900_control_ss33,s2b_sel_s2b_qs_2900_control_ss33,2900,logreg,cv,cortex,54,3,0.5493421052631579,0.5555555555555555,0.5555555555555556
20260306_185741_s2b_sel_s2b_qs_2900_control_ss33,s2b_sel_s2b_qs_2900_control_ss33,2900,logreg,cv,striatum,36,3,0.4068504594820384,0.4444444444444445,0.4444444444444444
20260306_185741_s2b_sel_s2b_qs_2900_control_ss33,s2b_sel_s2b_qs_2900_control_ss33,2900,logreg,cv,cerebellum,28,3,0.20568320568320567,0.25555555555555554,0.21428571428571427
20260306_185741_s2b_sel_s2b_qs_2900_control_ss33,s2b_sel_s2b_qs_2900_control_ss33,2900,logreg,all,cortex,54,3,0.5493421052631579,0.5555555555555555,0.5555555555555556
20260306_185741_s2b_sel_s2b_qs_2900_control_ss33,s2b_sel_s2b_qs_2900_control_ss33,2900,logreg,all,striatum,36,3,0.4068504594820384,0.4444444444444445,0.4444444444444444
20260306_185741_s2b_sel_s2b_qs_2900_control_ss33,s2b_sel_s2b_qs_2900_control_ss33,2900,logreg,all,cerebellum,28,3,0.20568320568320567,0.25555555555555554,0.21428571428571427
20260306_185749_s2b_sel_s2b_qs_2900_despike_on_ss11,s2b_sel_s2b_qs_2900_despike_on_ss11,2900,logreg,cv,cortex,54,3,0.4330367629786234,0.46296296296296297,0.46296296296296297
20260306_185749_s2b_sel_s2b_qs_2900_despike_on_ss11,s2b_sel_s2b_qs_2900_despike_on_ss11,2900,logreg,cv,striatum,36,3,0.41991341991341985,0.4444444444444444,0.4444444444444444
20260306_185749_s2b_sel_s2b_qs_2900_despike_on_ss11,s2b_sel_s2b_qs_2900_despike_on_ss11,2900,logreg,cv,cerebellum,28,3,0.13756613756613756,0.16666666666666666,0.14285714285714285
20260306_185749_s2b_sel_s2b_qs_2900_despike_on_ss11,s2b_sel_s2b_qs_2900_despike_on_ss11,2900,logreg,all,cortex,54,3,0.4330367629786234,0.46296296296296297,0.46296296296296297
20260306_185749_s2b_sel_s2b_qs_2900_despike_on_ss11,s2b_sel_s2b_qs_2900_despike_on_ss11,2900,logreg,all,striatum,36,3,0.41991341991341985,0.4444444444444444,0.4444444444444444
20260306_185749_s2b_sel_s2b_qs_2900_despike_on_ss11,s2b_sel_s2b_qs_2900_despike_on_ss11,2900,logreg,all,cerebellum,28,3,0.13756613756613756,0.16666666666666666,0.14285714285714285
20260306_185800_s2b_sel_s2b_qs_2900_despike_on_ss22,s2b_sel_s2b_qs_2900_despike_on_ss22,2900,logreg,cv,cortex,54,3,0.5014619883040935,0.5185185185185185,0.5185185185185185
20260306_185800_s2b_sel_s2b_qs_2900_despike_on_ss22,s2b_sel_s2b_qs_2900_despike_on_ss22,2900,logreg,cv,striatum,36,3,0.5239234449760765,0.5277777777777778,0.5277777777777778
20260306_185800_s2b_sel_s2b_qs_2900_despike_on_ss22,s2b_sel_s2b_qs_2900_despike_on_ss22,2900,logreg,cv,cerebellum,28,3,0.17825311942959,0.19999999999999998,0.17857142857142858
20260306_185800_s2b_sel_s2b_qs_2900_despike_on_ss22,s2b_sel_s2b_qs_2900_despike_on_ss22,2900,logreg,all,cortex,54,3,0.5014619883040935,0.5185185185185185,0.5185185185185185
20260306_185800_s2b_sel_s2b_qs_2900_despike_on_ss22,s2b_sel_s2b_qs_2900_despike_on_ss22,2900,logreg,all,striatum,36,3,0.5239234449760765,0.5277777777777778,0.5277777777777778
20260306_185800_s2b_sel_s2b_qs_2900_despike_on_ss22,s2b_sel_s2b_qs_2900_despike_on_ss22,2900,logreg,all,cerebellum,28,3,0.17825311942959,0.19999999999999998,0.17857142857142858
20260306_185811_s2b_sel_s2b_qs_2900_despike_on_ss33,s2b_sel_s2b_qs_2900_despike_on_ss33,2900,logreg,cv,cortex,54,3,0.5463877338877339,0.5555555555555555,0.5555555555555556
20260306_185811_s2b_sel_s2b_qs_2900_despike_on_ss33,s2b_sel_s2b_qs_2900_despike_on_ss33,2900,logreg,cv,striatum,36,3,0.44169246646026833,0.47222222222222215,0.4722222222222222
20260306_185811_s2b_sel_s2b_qs_2900_despike_on_ss33,s2b_sel_s2b_qs_2900_despike_on_ss33,2900,logreg,cv,cerebellum,28,3,0.20502645502645503,0.25555555555555554,0.21428571428571427
20260306_185811_s2b_sel_s2b_qs_2900_despike_on_ss33,s2b_sel_s2b_qs_2900_despike_on_ss33,2900,logreg,all,cortex,54,3,0.5463877338877339,0.5555555555555555,0.5555555555555556
20260306_185811_s2b_sel_s2b_qs_2900_despike_on_ss33,s2b_sel_s2b_qs_2900_despike_on_ss33,2900,logreg,all,striatum,36,3,0.44169246646026833,0.47222222222222215,0.4722222222222222
20260306_185811_s2b_sel_s2b_qs_2900_despike_on_ss33,s2b_sel_s2b_qs_2900_despike_on_ss33,2900,logreg,all,cerebellum,28,3,0.20502645502645503,0.25555555555555554,0.21428571428571427
20260306_192404_dlqs_1500_ramannet_literature,dlqs_1500_ramannet_literature,1500,ramannet,cv,cortex,54,3,0.6111111111111112,0.6111111111111112,0.6111111111111112
20260306_192404_dlqs_1500_ramannet_literature,dlqs_1500_ramannet_literature,1500,ramannet,cv,striatum,36,3,0.4172839506172839,0.47222222222222227,0.4722222222222222
20260306_192404_dlqs_1500_ramannet_literature,dlqs_1500_ramannet_literature,1500,ramannet,cv,cerebellum,28,3,0.32491582491582494,0.3,0.32142857142857145
20260306_192404_dlqs_1500_ramannet_literature,dlqs_1500_ramannet_literature,1500,ramannet,all,cortex,54,3,0.6111111111111112,0.6111111111111112,0.6111111111111112
20260306_192404_dlqs_1500_ramannet_literature,dlqs_1500_ramannet_literature,1500,ramannet,all,striatum,36,3,0.4172839506172839,0.47222222222222227,0.4722222222222222
20260306_192404_dlqs_1500_ramannet_literature,dlqs_1500_ramannet_literature,1500,ramannet,all,cerebellum,28,3,0.32491582491582494,0.3,0.32142857142857145
20260306_192437_dlqs_1500_spectral_transformer_literature,dlqs_1500_spectral_transformer_literature,1500,spectral_transformer,cv,cortex,54,3,0.560944845774567,0.5555555555555555,0.5555555555555556
20260306_192437_dlqs_1500_spectral_transformer_literature,dlqs_1500_spectral_transformer_literature,1500,spectral_transformer,cv,striatum,36,3,0.34650897395995434,0.36111111111111116,0.3611111111111111
20260306_192437_dlqs_1500_spectral_transformer_literature,dlqs_1500_spectral_transformer_literature,1500,spectral_transformer,cv,cerebellum,28,3,0.3439153439153439,0.3444444444444444,0.39285714285714285
20260306_192437_dlqs_1500_spectral_transformer_literature,dlqs_1500_spectral_transformer_literature,1500,spectral_transformer,all,cortex,54,3,0.560944845774567,0.5555555555555555,0.5555555555555556
20260306_192437_dlqs_1500_spectral_transformer_literature,dlqs_1500_spectral_transformer_literature,1500,spectral_transformer,all,striatum,36,3,0.34650897395995434,0.36111111111111116,0.3611111111111111
20260306_192437_dlqs_1500_spectral_transformer_literature,dlqs_1500_spectral_transformer_literature,1500,spectral_transformer,all,cerebellum,28,3,0.3439153439153439,0.3444444444444444,0.39285714285714285
20260306_192641_dlqs_1500_resnet1d_literature,dlqs_1500_resnet1d_literature,1500,resnet1d,cv,cortex,54,3,0.3828828828828829,0.4444444444444444,0.4444444444444444
20260306_192641_dlqs_1500_resnet1d_literature,dlqs_1500_resnet1d_literature,1500,resnet1d,cv,striatum,36,3,0.41269841269841273,0.5,0.5
20260306_192641_dlqs_1500_resnet1d_literature,dlqs_1500_resnet1d_literature,1500,resnet1d,cv,cerebellum,28,3,0.17777777777777778,0.13333333333333333,0.14285714285714285
20260306_192641_dlqs_1500_resnet1d_literature,dlqs_1500_resnet1d_literature,1500,resnet1d,all,cortex,54,3,0.3828828828828829,0.4444444444444444,0.4444444444444444
20260306_192641_dlqs_1500_resnet1d_literature,dlqs_1500_resnet1d_literature,1500,resnet1d,all,striatum,36,3,0.41269841269841273,0.5,0.5
20260306_192641_dlqs_1500_resnet1d_literature,dlqs_1500_resnet1d_literature,1500,resnet1d,all,cerebellum,28,3,0.17777777777777778,0.13333333333333333,0.14285714285714285
20260306_192757_dlqs_1500_catboost_reference,dlqs_1500_catboost_reference,1500,catboost,cv,cortex,54,3,0.5362573099415204,0.5555555555555555,0.5555555555555556
20260306_192757_dlqs_1500_catboost_reference,dlqs_1500_catboost_reference,1500,catboost,cv,striatum,36,3,0.4525255754475703,0.5,0.5
20260306_192757_dlqs_1500_catboost_reference,dlqs_1500_catboost_reference,1500,catboost,cv,cerebellum,28,3,0.3131313131313131,0.29444444444444445,0.35714285714285715
20260306_192757_dlqs_1500_catboost_reference,dlqs_1500_catboost_reference,1500,catboost,all,cortex,54,3,0.5362573099415204,0.5555555555555555,0.5555555555555556
20260306_192757_dlqs_1500_catboost_reference,dlqs_1500_catboost_reference,1500,catboost,all,striatum,36,3,0.4525255754475703,0.5,0.5
20260306_192757_dlqs_1500_catboost_reference,dlqs_1500_catboost_reference,1500,catboost,all,cerebellum,28,3,0.3131313131313131,0.29444444444444445,0.35714285714285715
20260306_193245_dlstb_1500_ramannet_ss11,dlstb_1500_ramannet_ss11,1500,ramannet,cv,cortex,54,3,0.6804232804232804,0.6851851851851851,0.6851851851851852
20260306_193245_dlstb_1500_ramannet_ss11,dlstb_1500_ramannet_ss11,1500,ramannet,cv,striatum,36,3,0.725516029863856,0.7222222222222222,0.7222222222222222
20260306_193245_dlstb_1500_ramannet_ss11,dlstb_1500_ramannet_ss11,1500,ramannet,cv,cerebellum,28,3,0.39855072463768115,0.4055555555555556,0.4642857142857143
20260306_193245_dlstb_1500_ramannet_ss11,dlstb_1500_ramannet_ss11,1500,ramannet,all,cortex,54,3,0.6804232804232804,0.6851851851851851,0.6851851851851852
20260306_193245_dlstb_1500_ramannet_ss11,dlstb_1500_ramannet_ss11,1500,ramannet,all,striatum,36,3,0.725516029863856,0.7222222222222222,0.7222222222222222
20260306_193245_dlstb_1500_ramannet_ss11,dlstb_1500_ramannet_ss11,1500,ramannet,all,cerebellum,28,3,0.39855072463768115,0.4055555555555556,0.4642857142857143
20260306_193246_dlstb_1500_ramannet_ss22,dlstb_1500_ramannet_ss22,1500,ramannet,cv,cortex,54,3,0.568651578407676,0.5740740740740741,0.5740740740740741
20260306_193246_dlstb_1500_ramannet_ss22,dlstb_1500_ramannet_ss22,1500,ramannet,cv,striatum,36,3,0.46507936507936504,0.47222222222222215,0.4722222222222222
20260306_193246_dlstb_1500_ramannet_ss22,dlstb_1500_ramannet_ss22,1500,ramannet,cv,cerebellum,28,3,0.5667388167388168,0.5666666666666667,0.5714285714285714
20260306_193246_dlstb_1500_ramannet_ss22,dlstb_1500_ramannet_ss22,1500,ramannet,all,cortex,54,3,0.568651578407676,0.5740740740740741,0.5740740740740741
20260306_193246_dlstb_1500_ramannet_ss22,dlstb_1500_ramannet_ss22,1500,ramannet,all,striatum,36,3,0.46507936507936504,0.47222222222222215,0.4722222222222222
20260306_193246_dlstb_1500_ramannet_ss22,dlstb_1500_ramannet_ss22,1500,ramannet,all,cerebellum,28,3,0.5667388167388168,0.5666666666666667,0.5714285714285714
20260306_193301_dlstb_1500_ramannet_ss33,dlstb_1500_ramannet_ss33,1500,ramannet,cv,cortex,54,3,0.7790143084260732,0.7777777777777778,0.7777777777777778
20260306_193301_dlstb_1500_ramannet_ss33,dlstb_1500_ramannet_ss33,1500,ramannet,cv,striatum,36,3,0.5156095787231832,0.5277777777777778,0.5277777777777778
20260306_193301_dlstb_1500_ramannet_ss33,dlstb_1500_ramannet_ss33,1500,ramannet,cv,cerebellum,28,3,0.22916666666666666,0.2611111111111111,0.32142857142857145
20260306_193301_dlstb_1500_ramannet_ss33,dlstb_1500_ramannet_ss33,1500,ramannet,all,cortex,54,3,0.7790143084260732,0.7777777777777778,0.7777777777777778
20260306_193301_dlstb_1500_ramannet_ss33,dlstb_1500_ramannet_ss33,1500,ramannet,all,striatum,36,3,0.5156095787231832,0.5277777777777778,0.5277777777777778
20260306_193301_dlstb_1500_ramannet_ss33,dlstb_1500_ramannet_ss33,1500,ramannet,all,cerebellum,28,3,0.22916666666666666,0.2611111111111111,0.32142857142857145
20260306_193351_dlqs_2900_ramannet_literature,dlqs_2900_ramannet_literature,2900,ramannet,cv,cortex,54,3,0.4949832775919733,0.5370370370370371,0.5370370370370371
20260306_193351_dlqs_2900_ramannet_literature,dlqs_2900_ramannet_literature,2900,ramannet,cv,striatum,36,3,0.5555555555555555,0.6666666666666666,0.6666666666666666
20260306_193351_dlqs_2900_ramannet_literature,dlqs_2900_ramannet_literature,2900,ramannet,cv,cerebellum,28,3,0.24019607843137256,0.27777777777777773,0.32142857142857145
20260306_193351_dlqs_2900_ramannet_literature,dlqs_2900_ramannet_literature,2900,ramannet,all,cortex,54,3,0.4949832775919733,0.5370370370370371,0.5370370370370371
20260306_193351_dlqs_2900_ramannet_literature,dlqs_2900_ramannet_literature,2900,ramannet,all,striatum,36,3,0.5555555555555555,0.6666666666666666,0.6666666666666666
20260306_193351_dlqs_2900_ramannet_literature,dlqs_2900_ramannet_literature,2900,ramannet,all,cerebellum,28,3,0.24019607843137256,0.27777777777777773,0.32142857142857145
20260306_193409_dlqs_2900_spectral_transformer_literature,dlqs_2900_spectral_transformer_literature,2900,spectral_transformer,cv,cortex,54,3,0.2857142857142857,0.3333333333333333,0.3333333333333333
20260306_193409_dlqs_2900_spectral_transformer_literature,dlqs_2900_spectral_transformer_literature,2900,spectral_transformer,cv,striatum,36,3,0.4666666666666666,0.5,0.5
20260306_193409_dlqs_2900_spectral_transformer_literature,dlqs_2900_spectral_transformer_literature,2900,spectral_transformer,cv,cerebellum,28,3,0.6,0.6666666666666666,0.7857142857142857
20260306_193409_dlqs_2900_spectral_transformer_literature,dlqs_2900_spectral_transformer_literature,2900,spectral_transformer,all,cortex,54,3,0.2857142857142857,0.3333333333333333,0.3333333333333333
20260306_193409_dlqs_2900_spectral_transformer_literature,dlqs_2900_spectral_transformer_literature,2900,spectral_transformer,all,striatum,36,3,0.4666666666666666,0.5,0.5
20260306_193409_dlqs_2900_spectral_transformer_literature,dlqs_2900_spectral_transformer_literature,2900,spectral_transformer,all,cerebellum,28,3,0.6,0.6666666666666666,0.7857142857142857
20260306_193903_dlqs_2900_resnet1d_literature,dlqs_2900_resnet1d_literature,2900,resnet1d,cv,cortex,54,3,0.40952380952380957,0.48148148148148145,0.48148148148148145
20260306_193903_dlqs_2900_resnet1d_literature,dlqs_2900_resnet1d_literature,2900,resnet1d,cv,striatum,36,3,0.35714285714285715,0.4444444444444444,0.4444444444444444
20260306_193903_dlqs_2900_resnet1d_literature,dlqs_2900_resnet1d_literature,2900,resnet1d,cv,cerebellum,28,3,0.19999999999999998,0.3333333333333333,0.42857142857142855
20260306_193903_dlqs_2900_resnet1d_literature,dlqs_2900_resnet1d_literature,2900,resnet1d,all,cortex,54,3,0.40952380952380957,0.48148148148148145,0.48148148148148145
20260306_193903_dlqs_2900_resnet1d_literature,dlqs_2900_resnet1d_literature,2900,resnet1d,all,striatum,36,3,0.35714285714285715,0.4444444444444444,0.4444444444444444
20260306_193903_dlqs_2900_resnet1d_literature,dlqs_2900_resnet1d_literature,2900,resnet1d,all,cerebellum,28,3,0.19999999999999998,0.3333333333333333,0.42857142857142855
20260306_193949_dlqs_1500_ramannet_literature_5f_ss42,dlqs_1500_ramannet_literature_5f_ss42,1500,ramannet,cv,cortex,54,3,0.72003432003432,0.7222222222222222,0.7222222222222222
20260306_193949_dlqs_1500_ramannet_literature_5f_ss42,dlqs_1500_ramannet_literature_5f_ss42,1500,ramannet,cv,striatum,36,3,0.6093719806763286,0.6111111111111112,0.6111111111111112
20260306_193949_dlqs_1500_ramannet_literature_5f_ss42,dlqs_1500_ramannet_literature_5f_ss42,1500,ramannet,cv,cerebellum,28,3,0.26666666666666666,0.29444444444444445,0.32142857142857145
20260306_193949_dlqs_1500_ramannet_literature_5f_ss42,dlqs_1500_ramannet_literature_5f_ss42,1500,ramannet,all,cortex,54,3,0.72003432003432,0.7222222222222222,0.7222222222222222
20260306_193949_dlqs_1500_ramannet_literature_5f_ss42,dlqs_1500_ramannet_literature_5f_ss42,1500,ramannet,all,striatum,36,3,0.6093719806763286,0.6111111111111112,0.6111111111111112
20260306_193949_dlqs_1500_ramannet_literature_5f_ss42,dlqs_1500_ramannet_literature_5f_ss42,1500,ramannet,all,cerebellum,28,3,0.26666666666666666,0.29444444444444445,0.32142857142857145
20260306_194456_dlstb_2900_spectral_transformer_ss11,dlstb_2900_spectral_transformer_ss11,2900,spectral_transformer,cv,cortex,54,3,0.3,0.3333333333333333,0.3333333333333333
20260306_194456_dlstb_2900_spectral_transformer_ss11,dlstb_2900_spectral_transformer_ss11,2900,spectral_transformer,cv,striatum,36,3,0.38888888888888884,0.5,0.5
20260306_194456_dlstb_2900_spectral_transformer_ss11,dlstb_2900_spectral_transformer_ss11,2900,spectral_transformer,cv,cerebellum,28,3,0.5897435897435898,0.6666666666666666,0.7857142857142857
20260306_194456_dlstb_2900_spectral_transformer_ss11,dlstb_2900_spectral_transformer_ss11,2900,spectral_transformer,all,cortex,54,3,0.3,0.3333333333333333,0.3333333333333333
20260306_194456_dlstb_2900_spectral_transformer_ss11,dlstb_2900_spectral_transformer_ss11,2900,spectral_transformer,all,striatum,36,3,0.38888888888888884,0.5,0.5
20260306_194456_dlstb_2900_spectral_transformer_ss11,dlstb_2900_spectral_transformer_ss11,2900,spectral_transformer,all,cerebellum,28,3,0.5897435897435898,0.6666666666666666,0.7857142857142857
20260306_194457_dlstb_2900_spectral_transformer_ss22,dlstb_2900_spectral_transformer_ss22,2900,spectral_transformer,cv,cortex,54,3,0.43492063492063493,0.4444444444444444,0.4444444444444444
20260306_194457_dlstb_2900_spectral_transformer_ss22,dlstb_2900_spectral_transformer_ss22,2900,spectral_transformer,cv,striatum,36,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
20260306_194457_dlstb_2900_spectral_transformer_ss22,dlstb_2900_spectral_transformer_ss22,2900,spectral_transformer,cv,cerebellum,28,3,0.17543859649122806,0.3333333333333333,0.35714285714285715
20260306_194457_dlstb_2900_spectral_transformer_ss22,dlstb_2900_spectral_transformer_ss22,2900,spectral_transformer,all,cortex,54,3,0.43492063492063493,0.4444444444444444,0.4444444444444444
20260306_194457_dlstb_2900_spectral_transformer_ss22,dlstb_2900_spectral_transformer_ss22,2900,spectral_transformer,all,striatum,36,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
20260306_194457_dlstb_2900_spectral_transformer_ss22,dlstb_2900_spectral_transformer_ss22,2900,spectral_transformer,all,cerebellum,28,3,0.17543859649122806,0.3333333333333333,0.35714285714285715
20260306_194529_dlstb_2900_spectral_transformer_ss33,dlstb_2900_spectral_transformer_ss33,2900,spectral_transformer,cv,cortex,54,3,0.35714285714285715,0.4444444444444444,0.4444444444444444
20260306_194529_dlstb_2900_spectral_transformer_ss33,dlstb_2900_spectral_transformer_ss33,2900,spectral_transformer,cv,striatum,36,3,0.5333333333333333,0.6666666666666666,0.6666666666666666
20260306_194529_dlstb_2900_spectral_transformer_ss33,dlstb_2900_spectral_transformer_ss33,2900,spectral_transformer,cv,cerebellum,28,3,0.17543859649122806,0.3333333333333333,0.35714285714285715
20260306_194529_dlstb_2900_spectral_transformer_ss33,dlstb_2900_spectral_transformer_ss33,2900,spectral_transformer,all,cortex,54,3,0.35714285714285715,0.4444444444444444,0.4444444444444444
20260306_194529_dlstb_2900_spectral_transformer_ss33,dlstb_2900_spectral_transformer_ss33,2900,spectral_transformer,all,striatum,36,3,0.5333333333333333,0.6666666666666666,0.6666666666666666
