center,region,wn,score_f,n_samples
1500,overall,1611.837891,2.185312691765045,118
1500,overall,1612.871094,0.622688276179864,118
1500,overall,1613.905273,0.05499394700853993,118
1500,overall,1614.938477,0.4263428931059033,118
1500,overall,1615.97168,1.210923915168896,118
1500,overall,1617.004883,2.118625844714912,118
1500,overall,1618.038086,2.6325210206117067,118
1500,overall,1619.070313,2.7086685873885465,118
1500,overall,1620.102539,7.496397780356415,118
1500,overall,1621.134766,3.4979194123099666,118
1500,overall,1622.166992,3.276246518383957,118
1500,overall,1623.199219,4.197722831321409,118
1500,overall,1624.230469,4.213055742020707,118
1500,overall,1625.261719,1.1560190947907856,118
1500,overall,1626.292969,1.4557626647380126,118
1500,overall,1627.324219,2.9278707832896904,118
1500,overall,1628.355469,4.638530215907698,118
1500,overall,1629.385742,6.390781442562199,118
1500,overall,1630.416016,5.963975470187686,118
1500,overall,1631.446289,4.189561972674803,118
1500,overall,1632.476563,2.658145700732058,118
1500,overall,1633.506836,2.3787823866280347,118
1500,overall,1634.536133,3.687635804272896,118
1500,overall,1635.56543,3.299385525468938,118
1500,overall,1636.594727,2.8485183279491975,118
1500,overall,1637.624023,1.6384669206845566,118
1500,overall,1638.652344,1.1224276230742785,118
1500,overall,1639.681641,1.3739091276362947,118
1500,overall,1640.709961,1.0260283490750817,118
1500,overall,1641.738281,0.8244791490166824,118
1500,overall,1642.766602,0.12401837606775468,118
1500,overall,1643.793945,0.02982529681183262,118
1500,overall,1644.822266,0.225040871430322,118
1500,overall,1645.849609,0.19014475297472033,118
1500,overall,1646.876953,0.05290953030182909,118
1500,overall,1647.90332,0.37135056498334085,118
1500,overall,1648.930664,1.804958784890571,118
1500,overall,1649.957031,4.698004740417557,118
1500,overall,1650.983398,5.57513318125476,118
1500,overall,1652.009766,5.486090572295647,118
1500,overall,1653.036133,5.630819430253899,118
1500,overall,1654.0625,5.742041646591304,118
1500,overall,1655.087891,6.019201751640303,118
1500,overall,1656.113281,4.963398982185284,118
1500,overall,1657.138672,4.871297784442461,118
1500,overall,1658.164063,4.3075187903205805,118
1500,overall,1659.188477,4.77645253680041,118
1500,overall,1660.213867,5.746676154284999,118
1500,overall,1661.238281,6.064689518287438,118
1500,overall,1662.262695,2.0573896221945933,118
1500,overall,1663.286133,0.752833341332652,118
1500,overall,1664.310547,1.091796238235213,118
1500,overall,1665.333984,1.8740844014490836,118
1500,overall,1666.357422,6.783614474740925,118
1500,overall,1667.380859,8.83188272975546,118
1500,overall,1668.404297,7.542616034789851,118
1500,overall,1669.426758,5.872291939103806,118
1500,overall,1670.450195,4.932351327297105,118
1500,overall,1671.472656,6.417123005825955,118
1500,overall,1672.495117,6.252371353815711,118
1500,overall,1673.517578,5.684035864009098,118
1500,overall,1674.539063,4.322651074672297,118
1500,overall,1675.560547,4.436661840138266,118
1500,overall,1676.582031,4.606135618591335,118
1500,overall,1677.603516,4.319501868979387,118
1500,overall,1678.625,3.772799290436907,118
1500,overall,1679.646484,4.699304375125084,118
1500,overall,1680.666992,6.825925163389053,118
1500,overall,1681.6875,7.381444613379839,118
1500,overall,1682.708008,9.453189634690515,118
1500,overall,1683.728516,6.414707688230898,118
1500,overall,1684.748047,1.5215511907885217,118
1500,overall,1685.768555,0.7804955806090748,118
1500,overall,1686.788086,0.903696655579478,118
1500,overall,1687.807617,1.0009384033986695,118
1500,overall,1688.826172,1.2864374821363442,118
1500,overall,1689.845703,1.251289608901312,118
1500,overall,1690.864258,1.259942755686931,118
1500,overall,1691.882813,1.612623481076169,118
1500,overall,1692.901367,2.5161780453441835,118
1500,overall,1693.919922,4.043977638994069,118
1500,overall,1694.938477,4.222341376935089,118
1500,overall,1695.956055,3.177734375153498,118
1500,overall,1696.973633,2.317738793684592,118
1500,overall,1697.991211,2.3956275185146043,118
1500,overall,1699.008789,2.573001328844953,118
1500,overall,1700.025391,3.0381976752168134,118
1500,overall,1701.042969,2.8176881112295793,118
1500,overall,1702.05957,3.42842634290531,118
1500,overall,1703.076172,4.118284679866806,118
1500,overall,1704.091797,4.254409044869962,118
1500,overall,1705.108398,6.570851890421652,118
1500,overall,1706.124023,3.951201490224189,118
1500,overall,1707.139648,3.4825356203658973,118
1500,overall,1708.155273,5.620655992849479,118
1500,overall,1709.170898,6.164502434092287,118
1500,overall,1710.186523,8.361453712966457,118
1500,overall,1711.201172,4.9451605714155455,118
1500,overall,1712.21582,3.0224137967749125,118
1500,overall,1713.230469,3.693512577103891,118
1500,overall,1714.245117,5.591203780900502,118
1500,overall,1715.259766,5.726429382033875,118
1500,overall,1716.273438,5.827718502960026,118
1500,overall,1717.287109,5.740117685734614,118
1500,overall,1718.300781,1.5853881207526266,118
1500,overall,1719.314453,3.7195251058207983,118
1500,overall,1720.328125,4.354749742782208,118
1500,overall,1721.34082,2.346675737092691,118
1500,overall,1722.353516,3.1291310060213307,118
1500,overall,1723.366211,3.477838363962184,118
1500,overall,1724.378906,4.117102069313033,118
1500,overall,1725.391602,5.501523349822816,118
1500,overall,1726.40332,6.151834540884102,118
1500,overall,1727.415039,2.672345798769493,118
1500,overall,1728.426758,2.6324274696490564,118
1500,overall,1729.438477,5.4735028782070785,118
1500,overall,1730.450195,4.527902115871514,118
1500,overall,1731.460938,4.2640216590840465,118
1500,overall,1732.47168,4.118511228779977,118
1500,overall,1733.482422,4.6714669576836805,118
1500,overall,1734.493164,6.417377113476015,118
1500,overall,1735.503906,6.847609675089137,118
1500,overall,1736.513672,5.106658924399398,118
1500,overall,1737.523438,4.366047955201968,118
1500,overall,1738.53418,2.4270120070959034,118
1500,overall,1739.542969,2.5349562943073503,118
1500,overall,1740.552734,2.7628796896839707,118
1500,overall,1741.5625,2.5954196373394014,118
1500,overall,1742.571289,1.4323343357244707,118
1500,overall,1743.580078,0.9176116771468544,118
1500,overall,1744.588867,1.1937459121272258,118
1500,overall,1745.59668,1.2250069991794295,118
1500,overall,1746.605469,0.9900433628484266,118
1500,overall,1747.613281,0.9700271526251901,118
1500,overall,1748.621094,1.0309452703626165,118
1500,overall,1749.628906,1.4233892061098559,118
1500,overall,1750.636719,4.253817066821472,118
1500,overall,1751.643555,5.556643103059728,118
1500,overall,1752.651367,1.2216997458531431,118
1500,overall,1753.658203,0.2607284692948805,118
1500,overall,1754.665039,0.3624150142978335,118
1500,overall,1755.671875,0.5235423499527632,118
1500,overall,1756.677734,0.3939964234890685,118
1500,overall,1757.683594,0.18066692157479747,118
1500,overall,1758.69043,0.05935472204241064,118
1500,overall,1759.696289,0.18198810904144808,118
1500,overall,1760.701172,0.13419951101107666,118
1500,overall,1761.707031,0.5664546876869178,118
1500,overall,1762.711914,0.9332137414203436,118
1500,overall,1763.716797,0.8710919080174695,118
1500,overall,1764.72168,0.9004460013888144,118
1500,overall,1765.726563,1.218128262599027,118
1500,overall,1766.731445,0.42481783971550324,118
1500,overall,1767.735352,1.4342516005972819,118
1500,overall,1768.739258,1.798055271149284,118
1500,overall,1769.743164,1.7790091486232489,118
1500,overall,1770.74707,2.9163491883851775,118
1500,overall,1771.750977,3.7907921428619225,118
1500,overall,1772.753906,1.2645409981322027,118
1500,overall,1773.757813,1.6739055547470612,118
1500,overall,1774.760742,2.7600416519815547,118
1500,overall,1775.763672,1.8250520571476614,118
1500,overall,1776.765625,1.9607691561888505,118
1500,overall,1777.768555,2.8551889262952916,118
1500,overall,1778.770508,1.8119131393564283,118
1500,overall,1779.772461,2.2589385994829296,118
1500,overall,1780.774414,0.8420049930570176,118
1500,overall,1781.776367,0.2051223738473351,118
1500,overall,1782.777344,0.6202503984285098,118
1500,overall,1783.77832,0.6977224890717214,118
1500,overall,1784.779297,2.7206392981227827,118
1500,overall,1785.780273,2.677192772254191,118
1500,overall,1786.78125,2.260271285287126,118
1500,overall,1787.782227,2.606650765830001,118
1500,overall,1788.782227,2.674608602982319,118
1500,overall,1789.782227,0.6869589577187066,118
1500,overall,1790.782227,0.11311535040528256,118
1500,overall,1791.782227,0.4615840450854723,118
1500,overall,1792.78125,0.7845438980599033,118
1500,overall,1793.78125,0.821133079757729,118
1500,overall,1794.780273,0.3777255832387294,118
1500,overall,1795.779297,1.670644427112956,118
1500,overall,1796.77832,2.3719047712846897,118
1500,overall,1797.776367,3.903810304279239,118
1500,overall,1798.775391,4.291037541549705,118
1500,overall,1799.773438,6.21988697153049,118
1500,overall,1800.771484,7.6991428783234115,118
1500,overall,1801.769531,6.4007059324069235,118
1500,overall,1802.767578,4.750631770132122,118
1500,overall,1803.764648,3.628647097371765,118
1500,overall,1804.761719,3.8977580729380437,118
1500,overall,1805.758789,4.353853447490051,118
1500,overall,1806.755859,4.156769208681142,118
1500,overall,1807.75293,3.6265513119840445,118
1500,overall,1808.749023,3.13205391388957,118
1500,overall,1809.746094,4.918226656013103,118
1500,overall,1810.742188,3.9130059348457724,118
1500,overall,1811.738281,1.8945754071234069,118
1500,overall,1812.733398,1.8206131374964718,118
1500,overall,1813.729492,1.9998143623805238,118
1500,overall,1814.724609,2.786670960119611,118
1500,overall,1815.719727,0.9301773800650307,118
1500,overall,1816.714844,0.6145072540576754,118
1500,overall,1817.709961,0.9857506589887527,118
1500,overall,1818.705078,2.906735946787336,118
1500,overall,1819.699219,5.646154791784894,118
1500,overall,1820.693359,6.936570272964483,118
1500,overall,1821.6875,7.113655354959171,118
1500,overall,1822.681641,11.433538400948,118
1500,overall,1823.675781,8.493083141883211,118
1500,overall,1824.668945,10.252549153756163,118
1500,overall,1825.662109,1.9572075672403457,118
1500,overall,1826.655273,0.8201023877779287,118
1500,overall,1827.648438,0.8250247897423271,118
1500,overall,1828.641602,0.9356879138647276,118
1500,overall,1829.633789,2.2919939488464633,118
1500,overall,1830.626953,2.8173252848270645,118
1500,overall,1831.619141,1.8320463810342176,118
1500,overall,1832.611328,3.1786125034486763,118
1500,overall,1833.602539,3.7100822906792255,118
1500,overall,1834.594727,4.540182554151171,118
1500,overall,1835.585938,4.722583056848874,118
1500,overall,1836.577148,5.385059372442869,118
1500,overall,1837.568359,4.163376776470252,118
1500,overall,1838.55957,4.085282975530408,118
1500,overall,1839.550781,2.1069661556538333,118
1500,overall,1840.541016,0.2960285318221215,118
1500,overall,1841.53125,0.1734235666749449,118
1500,overall,1842.521484,0.014973807875628787,118
1500,overall,1843.511719,0.1737396244833726,118
1500,overall,1844.501953,0.0845688649601029,118
1500,overall,1845.491211,0.05541648130688301,118
1500,overall,1846.480469,0.5206382605125345,118
1500,overall,1847.469727,0.7671129846084235,118
1500,overall,1848.458984,1.0183534742790845,118
1500,overall,1849.448242,1.4502762734457235,118
1500,overall,1850.436523,2.941088655893084,118
1500,overall,1851.424805,4.856329644748825,118
1500,overall,1852.413086,6.2945617334661295,118
1500,overall,1853.401367,3.9725723744883616,118
1500,overall,1854.389648,2.3357047229053687,118
1500,overall,1855.37793,2.367614803744245,118
1500,overall,1856.365234,4.701990698000407,118
1500,overall,1857.352539,4.299651902489561,118
1500,overall,1858.339844,4.18346541778555,118
1500,overall,1859.327148,2.897810207101061,118
1500,overall,1860.313477,3.519143928165487,118
1500,overall,1861.300781,4.839394212008363,118
1500,overall,1862.287109,4.587442431006905,118
1500,overall,1863.273438,3.64762845832841,118
1500,overall,1864.259766,4.779772120257614,118
1500,overall,1865.245117,3.65617158940021,118
1500,overall,1866.231445,5.924130032031403,118
1500,overall,1867.216797,5.911927510815245,118
1500,overall,1868.202148,4.536267757940305,118
1500,overall,1869.1875,4.121420394151875,118
1500,overall,1870.171875,2.5461147921715788,118
1500,overall,1871.157227,5.726272332011076,118
1500,overall,1872.141602,6.111054926620937,118
1500,overall,1873.125977,4.152015059803685,118
1500,overall,1874.110352,3.467772929108152,118
1500,overall,1875.094727,5.537023527616975,118
1500,overall,1876.078125,3.556357567487661,118
1500,overall,1877.0625,3.7404258322456,118
1500,overall,1878.045898,6.125661684392052,118
1500,overall,1879.029297,6.597244731559369,118
1500,overall,1880.012695,8.435993975301868,118
1500,overall,1880.995117,6.506445335719442,118
1500,overall,1881.978516,3.746491235149425,118
1500,overall,1882.960938,3.0100285756105167,118
1500,overall,1883.943359,3.514213313064611,118
1500,overall,1884.925781,3.383866831321285,118
1500,overall,1885.907227,1.384376151294993,118
1500,overall,1886.889648,1.3742748275230274,118
1500,overall,1887.871094,2.2573031119148927,118
1500,overall,1888.852539,3.538667202833247,118
1500,overall,1889.833984,2.333150983075632,118
1500,overall,1890.81543,2.4886552433165168,118
1500,overall,1891.795898,2.173237227731584,118
1500,overall,1892.776367,1.6801973742489325,118
1500,overall,1893.757813,1.6048300098254416,118
1500,overall,1894.738281,1.2649505338962401,118
1500,overall,1895.717773,1.121899961376687,118
1500,overall,1896.698242,1.2363259666503434,118
1500,overall,1897.677734,1.0820534434237525,118
1500,overall,1898.657227,1.1193994792683977,118
1500,overall,1899.636719,1.296227327560201,118
1500,overall,1900.616211,1.1774138543725086,118
1500,overall,1901.595703,2.920661338074876,118
1500,overall,1902.574219,5.5209045803978505,118
1500,overall,1903.552734,2.071173482184579,118
1500,overall,1904.53125,2.070466332481133,118
1500,overall,1905.509766,2.2619324213986594,118
1500,overall,1906.488281,3.502927268373265,118
1500,overall,1907.46582,1.4635446143509843,118
1500,overall,1908.444336,0.2489946717301536,118
1500,overall,1909.421875,0.6281337554664074,118
1500,overall,1910.399414,0.5804580146384976,118
1500,overall,1911.375977,0.6050498507135381,118
1500,overall,1912.353516,0.5862102825616615,118
1500,overall,1913.330078,0.32255079654178453,118
1500,overall,1914.306641,0.38012195419507855,118
1500,overall,1915.283203,0.508622930469652,118
1500,overall,1916.259766,0.7792050035188571,118
1500,overall,1917.236328,0.20065535612323834,118
1500,overall,1918.211914,0.4262212225815472,118
1500,overall,1919.1875,0.4804733371572489,118
1500,overall,1920.163086,0.5318125179265671,118
1500,overall,1921.138672,1.3570193829657153,118
1500,overall,1922.114258,1.7873213361227005,118
1500,overall,1923.088867,1.3338064792129816,118
1500,overall,1924.064453,0.8852340229172313,118
1500,overall,1925.039063,0.5494757322774466,118
1500,overall,1926.013672,0.05686092789265089,118
1500,overall,1926.987305,0.2220646545809339,118
1500,overall,1927.961914,1.2846067485657584,118
1500,overall,1928.935547,3.9716047180708327,118
1500,overall,1929.90918,1.2425796397722402,118
1500,overall,1930.882813,0.9787505117002695,118
1500,overall,1931.856445,2.23981166745522,118
1500,overall,1932.830078,1.885203904668829,118
1500,overall,1933.802734,1.5411289325473185,118
1500,overall,1934.775391,2.9846191422050308,118
1500,overall,1935.748047,5.02484614690315,118
1500,overall,1936.720703,5.121311228298989,118
1500,overall,1937.693359,2.302877387008101,118
1500,overall,1938.665039,2.048173516539804,118
1500,overall,1939.636719,2.88331756185686,118
1500,overall,1940.608398,2.103437029423192,118
1500,overall,1941.580078,0.17259580670754998,118
1500,overall,1942.551758,0.5091011210750348,118
1500,overall,1943.522461,0.9877291129608035,118
1500,overall,1944.494141,2.238923576870353,118
1500,overall,1945.464844,2.1830303643156337,118
1500,overall,1946.435547,2.8737448459006423,118
1500,overall,1947.40625,4.077443788200162,118
1500,overall,1948.375977,4.495968288708231,118
1500,overall,1949.34668,1.9413130726923056,118
1500,overall,1950.316406,1.4551378769444898,118
1500,overall,1951.286133,0.8833465963690469,118
1500,overall,1952.254883,0.6570972761001692,118
1500,overall,1953.224609,0.5225484970077499,118
1500,overall,1954.194336,0.6626416800598747,118
1500,overall,1955.163086,1.2220975139035657,118
1500,overall,1956.131836,9.167124546145986,118
1500,overall,1957.100586,1.698344445600047,118
1500,overall,1958.068359,2.8629454823448284,118
1500,overall,1959.037109,9.073438083715441,118
1500,overall,1960.004883,8.199110824915941,118
1500,overall,1960.972656,1.9997117432487455,118
1500,overall,1961.94043,0.8155354294313668,118
1500,overall,1962.908203,0.8303387963314495,118
1500,overall,1963.875977,0.729419823178034,118
1500,overall,1964.842773,0.7647166270515134,118
1500,overall,1965.80957,2.1818877230437623,118
1500,overall,1966.776367,4.28155035379696,118
1500,overall,1967.743164,3.629563625760341,118
1500,overall,1968.708984,4.0362642911475834,118
1500,overall,1969.675781,6.396753289797612,118
1500,overall,1970.641602,6.531180072674084,118
1500,overall,1971.607422,8.220665198801969,118
1500,overall,1972.573242,8.113144295873036,118
1500,overall,1973.539063,3.4294272847899454,118
1500,overall,1974.503906,4.013013041172609,118
1500,overall,1975.46875,0.8629530437010307,118
1500,overall,1976.43457,0.27392196500576643,118
1500,overall,1977.398438,0.25928322018191174,118
1500,overall,1978.363281,0.4514279122553597,118
1500,overall,1979.328125,2.9502804632691135,118
1500,overall,1980.291992,1.5295223435741696,118
1500,overall,1981.255859,6.051425549689124,118
1500,overall,1982.219727,6.111302726939373,118
1500,overall,1983.183594,6.706834034728334,118
1500,overall,1984.147461,3.0859091428989105,118
1500,overall,1985.110352,4.648438047459897,118
1500,overall,1986.073242,6.911749075718727,118
1500,overall,1987.036133,6.298007965206434,118
1500,overall,1987.999023,6.039713544074354,118
1500,overall,1988.961914,1.5466901858009072,118
1500,overall,1989.923828,0.7232755848233222,118
1500,overall,1990.886719,0.7987412135351919,118
1500,overall,1991.848633,0.6994066399091011,118
1500,overall,1992.810547,0.48607157260126,118
1500,overall,1993.771484,0.4023072588540798,118
1500,overall,1994.733398,0.4267624949787647,118
1500,overall,1995.694336,0.9546695098132199,118
1500,overall,1996.655273,3.3520605540707575,118
1500,overall,1997.616211,2.025268931130906,118
2900,overall,2460.719727,5.383589333756837,118
2900,overall,2461.619141,5.05858112168667,118
2900,overall,2462.519531,4.715438931030235,118
2900,overall,2463.418945,4.625374048556363,118
2900,overall,2464.318359,4.712807620854425,118
2900,overall,2465.217773,4.803030997130925,118
2900,overall,2466.117188,4.661454987887599,118
2900,overall,2467.016602,4.743796929474959,118
2900,overall,2467.915039,3.586636061593492,118
2900,overall,2468.814453,2.8668678706741755,118
2900,overall,2469.712891,2.6700753725371245,118
2900,overall,2470.611328,2.4520966294090827,118
2900,overall,2471.508789,1.4142186255212041,118
2900,overall,2472.407227,0.7174546217909157,118
2900,overall,2473.304688,1.5055020593487618,118
2900,overall,2474.203125,1.2613770964962283,118
2900,overall,2475.100586,1.4481861016531206,118
2900,overall,2475.99707,2.0343769503236135,118
2900,overall,2476.894531,1.10033016090718,118
2900,overall,2477.791992,0.9780827668819687,118
2900,overall,2478.688477,1.0364958509277047,118
2900,overall,2479.584961,1.404239892089206,118
2900,overall,2480.481445,1.5411898347832316,118
2900,overall,2481.37793,1.6668199376988673,118
2900,overall,2482.273438,1.5959681909154568,118
2900,overall,2483.169922,1.814563645911102,118
2900,overall,2484.06543,2.6359871093759626,118
2900,overall,2484.960938,2.623599423100075,118
2900,overall,2485.856445,2.3395065341030716,118
2900,overall,2486.751953,2.8900784745573005,118
2900,overall,2487.646484,2.27688366032016,118
2900,overall,2488.541016,2.3303310003666495,118
2900,overall,2489.436523,3.4545350979233147,118
2900,overall,2490.331055,4.660838890201621,118
2900,overall,2491.224609,5.211009344295684,118
2900,overall,2492.119141,6.8783067364376125,118
2900,overall,2493.013672,7.638610453032675,118
2900,overall,2493.907227,7.606099573029685,118
2900,overall,2494.800781,7.847180376886387,118
2900,overall,2495.694336,7.260639448681987,118
2900,overall,2496.587891,7.349886753791459,118
2900,overall,2497.480469,7.288169630509522,118
2900,overall,2498.374023,6.792366350507121,118
2900,overall,2499.266602,7.288538966501358,118
2900,overall,2500.15918,6.542888494707348,118
2900,overall,2501.051758,7.006390219661137,118
2900,overall,2501.943359,6.437597565739399,118
2900,overall,2502.835938,5.632130409904637,118
2900,overall,2503.727539,6.3547740943494615,118
2900,overall,2504.619141,6.422843056926416,118
2900,overall,2505.510742,6.737520848538151,118
2900,overall,2506.402344,6.961388132331969,118
2900,overall,2507.292969,7.203945641630664,118
2900,overall,2508.18457,7.901799948342701,118
2900,overall,2509.075195,7.4576097408562285,118
2900,overall,2509.96582,7.736095884131442,118
2900,overall,2510.856445,6.364550311788587,118
2900,overall,2511.74707,5.545877152501993,118
2900,overall,2512.636719,6.356945189641033,118
2900,overall,2513.527344,6.460690951239445,118
2900,overall,2514.416992,6.746102977749189,118
2900,overall,2515.306641,6.456089048394909,118
2900,overall,2516.196289,6.295116290221193,118
2900,overall,2517.084961,6.434804280680555,118
2900,overall,2517.974609,5.136661907183925,118
2900,overall,2518.863281,5.530976960963312,118
2900,overall,2519.751953,4.986411669432704,118
2900,overall,2520.640625,4.977804821419781,118
2900,overall,2521.529297,5.451125816985395,118
2900,overall,2522.416992,5.243837751306171,118
2900,overall,2523.305664,5.183733877403353,118
2900,overall,2524.193359,5.000120356929568,118
2900,overall,2525.081055,5.155420203533332,118
2900,overall,2525.96875,5.994667560727748,118
2900,overall,2526.855469,5.245365042525478,118
2900,overall,2527.743164,6.1714530063523645,118
2900,overall,2528.629883,5.744588917556723,118
2900,overall,2529.516602,6.117723363568599,118
2900,overall,2530.40332,6.5805624773253495,118
2900,overall,2531.290039,6.86491091002301,118
2900,overall,2532.176758,7.922858856778789,118
2900,overall,2533.0625,8.089591350897365,118
2900,overall,2533.948242,8.489787981948513,118
2900,overall,2534.833984,9.696895104774201,118
2900,overall,2535.719727,9.132029916604415,118
2900,overall,2536.605469,9.85424885967437,118
2900,overall,2537.490234,9.138573662258903,118
2900,overall,2538.375977,8.500564189093591,118
2900,overall,2539.260742,8.684729777071643,118
2900,overall,2540.145508,8.664962842319875,118
2900,overall,2541.030273,9.121697507162864,118
2900,overall,2541.914063,8.302127129845035,118
2900,overall,2542.798828,8.354325009699053,118
2900,overall,2543.682617,8.848894816795093,118
2900,overall,2544.566406,8.371260999322605,118
2900,overall,2545.450195,9.058067135142124,118
2900,overall,2546.333984,8.135283392750523,118
2900,overall,2547.216797,8.12141147258785,118
2900,overall,2548.100586,8.73253984031956,118
2900,overall,2548.983398,8.382429063605793,118
2900,overall,2549.866211,9.181575105040809,118
2900,overall,2550.749023,7.036170923972098,118
2900,overall,2551.630859,8.022697624335413,118
2900,overall,2552.513672,7.6022452991634974,118
2900,overall,2553.395508,7.209543442501065,118
2900,overall,2554.277344,7.721862118653075,118
2900,overall,2555.15918,6.885623230897582,118
2900,overall,2556.041016,7.7935731116069835,118
2900,overall,2556.922852,9.134378518554538,118
2900,overall,2557.803711,9.594832720144915,118
2900,overall,2558.68457,10.825758019154028,118
2900,overall,2559.56543,8.74184799491739,118
2900,overall,2560.446289,10.886300102226869,118
2900,overall,2561.327148,9.318525395273209,118
2900,overall,2562.207031,9.163917301627842,118
2900,overall,2563.087891,9.610190821815351,118
2900,overall,2563.967773,7.890123938805201,118
2900,overall,2564.847656,12.309254385791913,118
2900,overall,2565.727539,8.428223585996664,118
2900,overall,2566.606445,5.907286646341114,118
2900,overall,2567.486328,2.8271468448328583,118
2900,overall,2568.365234,2.323414399633636,118
2900,overall,2569.244141,2.1625922789894916,118
2900,overall,2570.123047,1.8521782004083496,118
2900,overall,2571.001953,0.9975734875917697,118
2900,overall,2571.879883,2.028551587197833,118
2900,overall,2572.758789,2.9511000641273504,118
2900,overall,2573.636719,2.305728072185895,118
2900,overall,2574.514648,1.7617791289752174,118
2900,overall,2575.392578,0.92389303398859,118
2900,overall,2576.270508,0.7985946077973757,118
2900,overall,2577.147461,0.5574871788929606,118
2900,overall,2578.024414,0.9481669961613516,118
2900,overall,2578.902344,1.8835646878271401,118
2900,overall,2579.779297,2.60580386922468,118
2900,overall,2580.655273,4.124502630846617,118
2900,overall,2581.532227,4.556486878171499,118
2900,overall,2582.408203,4.42990895489458,118
2900,overall,2583.285156,4.6190634973678115,118
2900,overall,2584.161133,3.4143783438590036,118
2900,overall,2585.037109,3.2299375428285315,118
2900,overall,2585.912109,2.2322479020828743,118
2900,overall,2586.788086,1.8439761334753477,118
2900,overall,2587.663086,2.3688154088892213,118
2900,overall,2588.538086,1.9535000648731926,118
2900,overall,2589.413086,1.597240574072444,118
2900,overall,2590.288086,0.884148475717188,118
2900,overall,2591.163086,0.7089121553693091,118
2900,overall,2592.037109,0.7234137110012243,118
2900,overall,2592.912109,1.7326953221092634,118
2900,overall,2593.786133,1.257216469711482,118
2900,overall,2594.660156,1.0880023154914251,118
2900,overall,2595.53418,1.7314937355677167,118
2900,overall,2596.407227,2.21541964732295,118
2900,overall,2597.28125,2.3066151643370856,118
2900,overall,2598.154297,3.4700785678631814,118
2900,overall,2599.027344,3.5105217221558416,118
2900,overall,2599.900391,3.5426134990678704,118
2900,overall,2600.772461,3.6969078727150886,118
2900,overall,2601.645508,3.0367332092651624,118
2900,overall,2602.517578,3.2921334181605393,118
2900,overall,2603.389648,2.802915433703991,118
2900,overall,2604.261719,2.816201810979544,118
2900,overall,2605.133789,2.285601320444572,118
2900,overall,2606.005859,2.0838995080795404,118
2900,overall,2606.876953,2.2280229598721433,118
2900,overall,2607.749023,1.587286089011895,118
2900,overall,2608.620117,1.099363841891284,118
2900,overall,2609.491211,0.3499832675344794,118
2900,overall,2610.361328,0.15985002599697543,118
2900,overall,2611.232422,0.684767846345066,118
2900,overall,2612.102539,1.8024530001814243,118
2900,overall,2612.973633,0.9728802708040917,118
2900,overall,2613.84375,0.8637897796475703,118
2900,overall,2614.713867,0.8474445052144938,118
2900,overall,2615.583008,0.8056778837928114,118
2900,overall,2616.453125,0.48777549063160713,118
2900,overall,2617.322266,0.524277707490674,118
2900,overall,2618.191406,0.19540848088054127,118
2900,overall,2619.060547,0.32711224818781603,118
2900,overall,2619.929688,0.4705604893056711,118
2900,overall,2620.798828,0.5379708523294742,118
2900,overall,2621.666992,0.6128932689583743,118
2900,overall,2622.536133,0.2213124435015458,118
2900,overall,2623.404297,0.4538459745408001,118
2900,overall,2624.272461,0.2565508376862688,118
2900,overall,2625.139648,0.7632661468706368,118
2900,overall,2626.007813,0.9720135324264416,118
2900,overall,2626.875,1.2578922613976098,118
2900,overall,2627.743164,0.8378105466376895,118
2900,overall,2628.610352,1.403474345873218,118
2900,overall,2629.476563,1.9182132367294533,118
2900,overall,2630.34375,1.2645080967795355,118
2900,overall,2631.210938,1.4991449859766846,118
2900,overall,2632.077148,1.8250010184818846,118
2900,overall,2632.943359,1.2659937132555565,118
2900,overall,2633.80957,0.7147632218580953,118
2900,overall,2634.675781,0.8511361068809571,118
2900,overall,2635.541992,3.5035063552472447,118
2900,overall,2636.407227,2.943126052830133,118
2900,overall,2637.272461,5.675919537614357,118
2900,overall,2638.138672,6.66180991384862,118
2900,overall,2639.00293,5.398426137752829,118
2900,overall,2639.868164,8.172624655489933,118
2900,overall,2640.733398,6.69833971050994,118
2900,overall,2641.597656,6.603491407222683,118
2900,overall,2642.461914,5.191503921592022,118
2900,overall,2643.327148,4.976120458411879,118
2900,overall,2644.19043,6.202215830910925,118
2900,overall,2645.054688,4.477792678225808,118
2900,overall,2645.918945,5.898501927024563,118
2900,overall,2646.782227,6.553443607400299,118
2900,overall,2647.645508,6.568895723830326,118
2900,overall,2648.508789,8.002001574241667,118
2900,overall,2649.37207,7.113945113856607,118
2900,overall,2650.235352,7.916737489047458,118
2900,overall,2651.097656,7.583041076472843,118
2900,overall,2651.960938,7.107847717150826,118
2900,overall,2652.823242,7.427065796119513,118
2900,overall,2653.685547,7.242013775859832,118
2900,overall,2654.546875,8.640089787522596,118
2900,overall,2655.40918,8.658766715051213,118
2900,overall,2656.270508,9.651619050932851,118
2900,overall,2657.132813,10.580301351097406,118
2900,overall,2657.994141,9.67908294232729,118
2900,overall,2658.855469,9.113301399232267,118
2900,overall,2659.71582,7.944358351330779,118
2900,overall,2660.577148,8.227196182911097,118
2900,overall,2661.4375,8.608542665952593,118
2900,overall,2662.298828,8.461087757808409,118
2900,overall,2663.15918,8.701402964481078,118
2900,overall,2664.019531,7.734227768641329,118
2900,overall,2664.878906,8.317183695813341,118
2900,overall,2665.739258,7.317495745811695,118
