alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.87,0.13,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.782288435545817
0.88,0.12,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7818391742332692
0.89,0.10999999999999999,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7807439565141747
0.9,0.09999999999999998,0.582702041086374,0.5861111111111111,0.5847457627118644,0.7806443485198299
0.91,0.08999999999999997,0.582702041086374,0.5861111111111111,0.5847457627118644,0.7803225752519719
0.55,0.44999999999999996,0.5825281803542673,0.5865079365079365,0.5847457627118644,0.7996672288392442
0.56,0.43999999999999995,0.5825281803542673,0.5865079365079365,0.5847457627118644,0.7989982121240145
0.57,0.43000000000000005,0.5825281803542673,0.5865079365079365,0.5847457627118644,0.7990685685968101
0.58,0.42000000000000004,0.5820942122311986,0.5865079365079365,0.5847457627118644,0.7985318596679315
0.59,0.41000000000000003,0.5820942122311986,0.5865079365079365,0.5847457627118644,0.7978810835197229
0.6,0.4,0.5820942122311986,0.5865079365079365,0.5847457627118644,0.7974500627741964
0.61,0.39,0.5820942122311986,0.5865079365079365,0.5847457627118644,0.7966826985119667
0.65,0.35,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.795366464942845
0.66,0.33999999999999997,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.7947278491726503
0.67,0.32999999999999996,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.79387303729409
0.68,0.31999999999999995,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.7937625293690762
0.69,0.31000000000000005,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.7930959225246775
0.7,0.30000000000000004,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.7926588215901438
0.71,0.29000000000000004,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.7924390661874616
0.72,0.28,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.7921027226707587
0.73,0.27,0.5817817817817817,0.5865079365079365,0.5847457627118644,0.7914506860752047
0.18,0.8200000000000001,0.5780044389781868,0.5781746031746032,0.576271186440678,0.7916227926497502
0.19,0.81,0.5780044389781868,0.5781746031746032,0.576271186440678,0.7923863755699442
0.27,0.73,0.5775574201203492,0.5781746031746032,0.576271186440678,0.8013460271483378
0.28,0.72,0.5775574201203492,0.5781746031746032,0.576271186440678,0.8015462815366537
0.29,0.71,0.5775574201203492,0.5781746031746032,0.576271186440678,0.8017452754776246
0.3,0.7,0.5775574201203492,0.5781746031746032,0.576271186440678,0.8020645278507922
0.51,0.49,0.5752818035426731,0.5781746031746032,0.576271186440678,0.8000934298431089
0.52,0.48,0.5747682049051912,0.5781746031746032,0.576271186440678,0.7995434111127308
0.53,0.47,0.5747682049051912,0.5781746031746032,0.576271186440678,0.79976924670442
0.54,0.45999999999999996,0.5747682049051912,0.5781746031746032,0.576271186440678,0.7999914119779331
0.62,0.38,0.5727211501859389,0.5785714285714285,0.576271186440678,0.796574600457784
0.63,0.37,0.5727211501859389,0.5785714285714285,0.576271186440678,0.7959201539913993
0.64,0.36,0.5727211501859389,0.5785714285714285,0.576271186440678,0.7955814006038654
0.14,0.86,0.5704481601158014,0.5702380952380952,0.5677966101694916,0.7843454790823211
0.15,0.85,0.5704481601158014,0.5702380952380952,0.5677966101694916,0.7863779145069261
0.16,0.84,0.5704481601158014,0.5702380952380952,0.5677966101694916,0.7885621587322486
0.17,0.83,0.5704481601158014,0.5702380952380952,0.5677966101694916,0.7905217167893676
0.39,0.61,0.5687482120921467,0.5698412698412699,0.5677966101694916,0.8017534585891454
0.4,0.6,0.5687482120921467,0.5698412698412699,0.5677966101694916,0.8018518061361449
0.41,0.5900000000000001,0.5687482120921467,0.5698412698412699,0.5677966101694916,0.801857886325152
0.42,0.5800000000000001,0.5687482120921467,0.5698412698412699,0.5677966101694916,0.8017473784001382
0.43,0.5700000000000001,0.5687482120921467,0.5698412698412699,0.5677966101694916,0.8014280150031112
0.06,0.94,0.5534759358288771,0.5634920634920636,0.559322033898305,0.7503372774232852
0.05,0.95,0.5200540686202071,0.530952380952381,0.5254237288135594,0.7448110974747687
